gene	A_1	A_2	A_3
AT3G13672	8.024181297	13.90073806	13.96541435
AT3G13674	8.934140001	9.653290321	14.37616183
AT3G13677	7.992465166	7.402127756	7.244091937
AT3G13680	0.789803217	0.921648388	0.762535993
AT3G13682	1.895744854	2.86989342	2.430972321
AT3G13690	26.74034524	24.32329214	25.33744016
AT3G13700	7.036261722	6.96678561	5.15235237
AT3G13710	0	0	0
AT3G13720	30.59934778	32.56221188	30.1770899
AT3G13730	5.330194237	4.584921905	2.797223619
AT3G13740	21.40050361	20.84373743	24.97410701
AT3G13750	80.88043949	65.96671147	79.25156864
AT3G13760	0.135492742	0.351358034	0.149502835
AT3G13770	1.366176952	1.810740154	2.679895283
AT3G13772	52.90713335	56.07226561	55.97320995
AT3G13780	8.732197294	8.568083827	9.374707212
AT3G13782	3.142100466	1.471906611	1.118386124
AT3G13784	8.154788521	5.48676131	1.864450926
AT3G13790	49.48507259	38.93768742	46.98010859
AT3G13800	10.76536124	9.591856099	8.528161745
AT3G13810	15.28891331	15.92099661	15.81130569
AT3G13820	0	0	0
AT3G13830	0	0	0
AT3G13840	0	0.085659843	0
AT3G13845	18.27404792	15.49223916	14.92882207
AT3G13850	0.309062618	0.10686096	0.34102002
AT3G13857	0	0.626858016	2.667280713
AT3G13860	47.82533862	45.13050606	51.93890205
AT3G13870	73.94555272	71.44763707	70.67441514
AT3G13880	4.663058999	4.030728177	4.815402173
AT3G13882	69.15290084	57.54747576	56.18703735
AT3G13890	0	0	0
AT3G13898	0.740693658	1.152454352	0.204320542
AT3G13900	0.089934784	0.217669876	0.033078045
AT3G13910	31.97749516	28.49456229	18.47081986
AT3G13920	319.5595008	313.7146988	346.4511681
AT3G13930	120.6188104	115.8839848	117.1256638
AT3G13940	41.80579838	44.84143732	41.69134582
AT3G13950	4.670792099	4.472210919	3.435837967
AT3G13960	5.759912067	5.596471917	7.964478666
AT3G13970	4.027345746	6.266196668	4.847757342
AT3G13980	22.50527512	30.90634715	36.14097074
AT3G13990	31.56902274	29.60641113	31.03142929
AT3G14000	13.60121744	13.32043319	12.11273116
AT3G14010	37.44938265	34.35970191	33.83034312
AT3G14020	4.288786556	4.448650421	4.045311877
AT3G14030	0	0	0
AT3G14040	0	0.083140436	0
AT3G14050	38.76946543	41.89677032	33.10422926
AT3G14060	21.1593061	16.22244661	13.87297437
AT3G14067	150.0993913	159.6626989	147.6927557
AT3G14070	6.744291223	6.128961782	4.675732068
AT3G14075	13.50370784	12.82697481	12.11648802
AT3G14080	21.5554528	21.50444765	21.66341562
AT3G14090	12.40477809	11.08005815	10.64579077
AT3G14100	93.65373019	95.28007793	88.2634226
AT3G14110	94.05878501	92.03339312	103.6593706
AT3G14120	21.43786175	19.91657689	19.25275441
AT3G14130	8.955445582	7.383769538	6.249804808
AT3G14140	0.20314383	0	0.224149118
AT3G14150	17.43435755	15.51156994	14.40769396
AT3G14160	6.705922941	7.873144783	7.480633714
AT3G14170	3.395813402	3.600667203	4.080005803
AT3G14172	20.72332039	19.41754352	17.75177477
AT3G14180	30.7114981	30.21614	25.43210045
AT3G14190	5.016799063	5.371663983	6.339087734
AT3G14200	13.93578831	15.35169186	9.893576572
AT3G14205	24.95673976	23.83308987	20.32318188
AT3G14210	175.2323262	127.0889564	111.2567764
AT3G14220	40.22759609	42.46096686	41.93360987
AT3G14225	0.241328761	0	0.133141205
AT3G14230	149.7963976	142.7860747	95.95258457
AT3G14240	94.46269995	92.34732472	99.30513669
AT3G14250	0	0	0
AT3G14260	0	0	0.160979821
AT3G14270	25.26610045	26.02218357	21.90288349
AT3G14280	27.86419	23.23201631	10.11873159
AT3G14290	69.95125986	65.56966747	65.55933924
AT3G14300	0	0	0.054115458
AT3G14310	132.6217894	119.9584427	108.9451554
AT3G14320	0	0.199227481	0.211928222
AT3G14330	14.83198303	15.07086655	18.53657615
AT3G14340	0	0	0
AT3G14350	59.56235146	61.83009064	68.50381289
AT3G14360	7.241228837	8.641854468	6.099876876
AT3G14362	1.756645095	1.214749182	0.430729791
AT3G14370	7.201534139	8.980750722	5.178409698
AT3G14380	0.202148724	0.419367574	0
AT3G14390	61.74873667	58.45520306	65.78418624
AT3G14395	1.215785045	2.269985845	0.536599403
AT3G14400	40.58641374	36.61278112	37.15552014
AT3G14410	12.64203618	11.91121675	14.53045429
AT3G14415	181.3585638	157.6176291	158.7247998
AT3G14420	371.6994172	359.1064817	390.1701611
AT3G14430	32.95689776	36.02081673	34.16815186
AT3G14440	43.75383253	57.18368738	67.65928799
AT3G14450	9.151241877	10.63601001	12.40896359
AT3G14452	0	0	0
AT3G14460	1.197961162	0.973941472	1.000305006
AT3G14463	0.71326056	0.369923619	0.393506229
AT3G14467	0.740693658	2.304908704	0
AT3G14470	2.941421655	2.258578881	2.69761477
AT3G14480	0	0	0
AT3G14490	0.079186	0	0.174747832
AT3G14510	1.318580354	0.210420036	0.447668603
AT3G14520	0	0	0
AT3G14530	1.641309811	0.453997169	0.362204597
AT3G14540	0.445395085	0.461997119	0.421242351
AT3G14550	1.316690867	1.543914273	1.073836855
AT3G14560	31.19200397	35.08338921	21.97730581
AT3G14570	3.91704112	3.502627785	2.434267802
AT3G14580	3.732469609	4.458202427	4.617612245
AT3G14590	15.73347591	14.29261724	11.59152735
AT3G14595	126.0919849	113.2632137	81.27871153
AT3G14600	287.8955539	235.9252984	250.9655226
AT3G14610	16.45183605	13.45219934	11.61136132
AT3G14620	27.27442594	26.03651726	15.08599729
AT3G14630	0.29017632	0.300992598	0.480271289
AT3G14640	0.320078146	0.083002253	0.088293641
AT3G14650	67.2638324	64.52776375	69.45944989
AT3G14660	100.3192863	104.2320072	96.18746062
AT3G14670	0	0	0
AT3G14680	31.68456821	21.96384378	19.18579726
AT3G14690	94.272118	96.44041659	87.3195034
AT3G14700	1.91793506	3.82581884	1.465097246
AT3G14710	0.41208349	0.32058288	0.22734668
AT3G14720	32.49517575	38.05564505	34.3333433
AT3G14730	3.529307957	3.591789498	3.306432004
AT3G14740	4.383003757	3.171892712	4.723740966
AT3G14750	7.878287092	9.486975325	8.493073305
AT3G14760	7.734600832	7.674084859	10.57519358
AT3G14770	17.85934229	22.93148966	14.06206082
AT3G14780	3.417238092	4.01723047	1.63391979
AT3G14790	25.52312602	24.2590576	27.27849185
AT3G14810	32.60148405	36.95814142	38.18393696
AT3G14820	0.136775818	0	0.150918582
AT3G14830	20.14821255	17.86946348	13.81250712
AT3G14840	33.10878409	34.08046316	35.6947373
AT3G14850	2.691780288	2.645162515	2.188504479
AT3G14860	27.89457715	32.13193915	33.10184228
AT3G14870	3.76538516	2.589674982	2.709606505
AT3G14880	0.643650906	0.667642896	1.136328147
AT3G14890	17.58873397	18.56109356	19.205267
AT3G14900	38.2204425	34.6803393	41.70648252
AT3G14910	9.949222416	10.58697674	8.895951381
AT3G14920	26.59750315	30.48369004	27.08536268
AT3G14930	85.00764277	89.93541767	106.66252
AT3G14940	17.91293863	10.48450096	8.78451354
AT3G14950	0	0	0.06055092
AT3G14960	14.65936982	15.39236977	12.80120356
AT3G14970	0	0	0.240377108
AT3G14980	12.02015913	12.06708673	13.29861411
AT3G14981	0	0	0
AT3G14990	274.3510262	237.9942845	181.3520947
AT3G15000	245.3997193	247.5469151	274.4491045
AT3G15010	45.87892058	42.49347326	46.6059313
AT3G15020	41.7183557	38.35988738	36.86234125
AT3G15030	37.40812888	36.73387973	54.14579848
AT3G15040	16.10428023	17.22658248	13.97495552
AT3G15050	1.122138561	0.831404361	0.530643804
AT3G15060	12.62700922	15.16573365	14.29930418
AT3G15070	20.1988012	18.08161139	14.27308153
AT3G15080	28.02291007	29.32356074	27.92380738
