"","gene","Control_1","Control_2","Control_3","A_1","A_2","A_3","wtavg","abaavg","log2FoldChange"
"15904","AT3G53680",6.208668563,6.833726086,7.289574211,5.840042878,7.989179599,10.08611922,6.77732295333333,7.97178056566667,0.234186478071902
"15905","AT3G53690",2.418379402,1.625151638,1.669513769,1.059686452,1.319023323,1.520036899,1.90434826966667,1.29958222466667,-0.551249428580344
"15906","AT3G53700",23.53930105,26.60158643,25.43897421,17.86980252,16.49337364,18.03369036,25.19328723,17.4656221733333,-0.528521341369288
"15907","AT3G53710",61.26746805,59.83438553,59.4362126,59.41108537,57.23424985,62.6736044,60.1793553933333,59.7729798733333,-0.00977518593696462
"15908","AT3G53720",23.31808868,22.23069518,30.70475715,15.22590353,15.50187544,13.75038145,25.4178470033333,14.8260534733333,-0.777707213388827
"15909","AT3G53730",102.8387051,120.5063421,114.146226,104.2079354,117.7622895,130.3424146,112.497091066667,117.4375465,0.0620060359607812
"15910","AT3G53740",666.8253022,673.261486,669.9929191,442.3539388,395.2303429,393.4331881,670.0265691,410.3391566,-0.70740147512186
"15911","AT3G53750",26.55224424,31.96903269,26.21265332,21.28864426,19.16053358,22.9116994,28.2446434166667,21.1202924133333,-0.41934747788903
"15912","AT3G53760",7.646436015,5.994808344,7.390139973,6.156577531,5.625817423,5.607064395,7.010461444,5.79648644966667,-0.274330735659038
"15913","AT3G53770",0,0,0,0,0,0,0,0,NA
"15914","AT3G53780",13.53562614,8.934783259,10.1660813,16.65694985,19.14570919,13.49470841,10.878830233,16.4324558166667,0.595024669570371
"15915","AT3G53790",0,0,0,0,0,0,0,0,NA
"15916","AT3G53800",42.46041994,38.93077563,43.47590306,28.66287377,22.09083786,23.76415526,41.62236621,24.8392889633333,-0.744735107566042
"15917","AT3G53810",7.968061797,7.528621194,8.327081757,7.153211557,7.729006695,5.788098221,7.941254916,6.890105491,-0.20484093563112
"15918","AT3G53820",0,0,0,0,0,0,0,0,NA
"15919","AT3G53830",3.685626752,3.839378933,3.841470217,6.649874003,5.863084987,3.44861467,3.78882530066667,5.32052455333333,0.489817868799601
"15920","AT3G53840",0.230265534,0.637158545,0.37091235,0.423770944,0.586089255,0.54552086,0.412778809666667,0.518460353,0.328864758681718
"15921","AT3G53850",19.42415846,16.12434346,13.66570697,11.69675927,11.86010803,13.05123024,16.4047362966667,12.20269918,-0.426912102482269
"15922","AT3G53860",6.567006812,4.168710401,4.977954097,4.265520493,5.407743145,5.229533145,5.23789043666667,4.96759892766667,-0.0764371840639103
"15923","AT3G53870",819.7812924,940.8780628,904.0632332,536.1947513,536.3225348,590.4882082,888.2408628,554.335164766667,-0.680192413616879
"15924","AT3G53880",10.84613835,8.801247096,9.893683768,17.0451553,14.77253211,12.74465243,9.84702307133333,14.85411328,0.593102942250567
"15925","AT3G53890",571.5650867,626.2879759,636.3856889,348.6220196,312.7918888,354.313711,611.412917166667,338.575873133333,-0.852667861340498
"15926","AT3G53900",50.04164485,57.91063224,52.33042613,28.0059661,31.44350763,40.27651987,53.42756774,33.2419978666667,-0.684577249108037
"15927","AT3G53910",0,0,0,0,0,0,0,0,NA
"15928","AT3G53920",24.44179181,22.5179056,22.5984442,24.31088591,27.84665804,24.95984152,23.1860472033333,25.7057951566667,0.14883675177676
"15929","AT3G53930",12.29674548,9.567263436,10.62621151,12.82389896,12.6114974,9.547512875,10.8300734753333,11.660969745,0.106644739596762
"15930","AT3G53940",26.99098275,29.17252276,29.85041808,14.83524344,18.06819662,18.39238576,28.6713078633333,17.0986086066667,-0.745728784621929
"15931","AT3G53950",7.798137185,5.463765211,5.669853414,8.360655627,8.467440363,7.699736735,6.31058527,8.17594424166667,0.373611544443786
"15932","AT3G53960",12.02462791,10.69485,10.92982119,15.08238728,16.2594335,14.46175764,11.2164330333333,15.2678594733333,0.444883859311807
"15933","AT3G53970",41.60229623,38.92166955,44.77199016,52.55953709,51.2990784,43.15320096,41.7653186466667,49.0039388166667,0.230592269121516
"15934","AT3G53980",49.84546267,16.71331136,13.79119556,291.9283094,235.456614,112.7299786,26.7833231966667,213.371634,2.99396151221973
"15935","AT3G53990",132.6078039,104.1681949,115.2228108,218.2256928,217.1152886,162.2624005,117.332936533333,199.2011273,0.763617762590277
"15936","AT3G54000",7.170959663,7.496046305,8.149873177,5.254413134,4.436266753,3.84267821,7.60562638166667,4.51111936566667,-0.753581609108411
"15937","AT3G54010",37.356993,30.14780534,33.02808671,46.33167595,52.52348871,40.50214979,33.5109616833333,46.45243815,0.471121232371659
"15938","AT3G54020",9.414017902,10.68546856,12.44077249,10.51884721,11.82782098,9.55830001,10.846752984,10.6349894,-0.028444635801448
"15939","AT3G54030",16.21859353,13.26632175,15.44558293,25.18881105,31.71572965,29.80155161,14.9768327366667,28.90203077,0.948438307203362
"15940","AT3G54040",87.67727533,40.10024596,39.05229632,22.16580774,15.45163632,11.83440762,55.6099392033333,16.48395056,-1.75428071819888
"15941","AT3G54050",186.2288771,188.5075211,166.1204603,182.0303985,166.3245561,179.9183367,180.2856195,176.0910971,-0.0339623541191912
"15942","AT3G54060",0.544384992,0.301269185,0.613827779,0.166977183,0.692804928,0.460607002,0.486493985333333,0.440129704333333,-0.14449322621849
"15943","AT3G54065",0.369762872,0,0,0.170123985,0.176465331,0,0.123254290666667,0.115529772,-0.0933731880670018
"15944","AT3G54070",0,0,0,0,0,0,0,0,NA
"15945","AT3G54080",37.98966071,35.24600695,36.4571354,32.65421387,34.46862333,36.57523867,36.5642676866667,34.56602529,-0.0810797486645
"15946","AT3G54085",11.92134223,9.896120698,19.20293052,11.65537726,14.93449548,13.36489114,13.6734644826667,13.3182546266667,-0.0379738009324504
"15947","AT3G54090",97.22892272,104.3747876,101.3401617,57.97459385,50.08410643,62.77095743,100.981290673333,56.9432192366667,-0.826492060113704
"15948","AT3G54100",13.9053352,11.30555726,12.60966768,12.05821192,10.26831366,13.0726413,12.60685338,11.7997222933333,-0.0954553235719017
"15949","AT3G54110",113.6398648,116.8363032,124.4973461,100.3052272,97.41003465,92.44637474,118.3245047,96.72054553,-0.290854596132914
"15950","AT3G54120",5.873925379,2.302579712,3.626998415,2.10196849,1.401633672,2.484979562,3.93450116866667,1.996193908,-0.978928867615067
"15951","AT3G54130",15.97313389,16.07855294,17.62576676,20.83200914,17.28681528,14.94093962,16.5591511966667,17.6865880133333,0.0950270352881883
"15952","AT3G54140",29.45187474,34.79859588,34.00130738,46.82207979,48.18139986,52.96367432,32.7505926666667,49.3223846566667,0.590721538951911
"15953","AT3G54150",6.44335444,4.47190111,11.1276201,4.179486086,2.822970284,0.643485959,7.34762521666667,2.548647443,-1.5275462225024
"15954","AT3G54160",0.23139706,0.256115818,0.298188012,0.567804475,0.220863488,0.548201552,0.261900296666667,0.445623171666667,0.766806558483122
"15955","AT3G54170",28.42389429,28.65812079,30.58531272,22.02531875,29.10707656,20.56387388,29.2224426,23.8987563966667,-0.290141225308189
"15956","AT3G54180",6.260361611,7.370062333,5.500476835,7.122260992,5.214876836,9.707818636,6.37696692633333,7.34831882133333,0.204543823196505
"15957","AT3G54190",50.82359654,52.8656043,51.59105188,48.83423267,51.09821049,50.34393607,51.76008424,50.09212641,-0.0472561100532707
"15958","AT3G54200",35.39848601,41.11311205,34.96224946,40.5733084,44.45669608,59.42878192,37.1579491733333,48.1529288,0.373952671116721
"15959","AT3G54210",414.0583875,425.0071174,405.0489351,321.9008577,316.9191672,380.9215285,414.704813333333,339.913851133333,-0.286915640807525
"15960","AT3G54220",22.37504621,18.05798602,20.04141701,19.13325303,19.36106718,19.21848725,20.1581497466667,19.2376024866667,-0.0674342120550609
"15961","AT3G54230",26.79218895,20.57182496,24.36218092,24.83148124,24.09651477,22.57087759,23.90873161,23.8329578666667,-0.0045795821944713
"15962","AT3G54240",0,0,0,0,0,0,0,0,NA
"15963","AT3G54250",9.435496801,7.978978964,11.33512309,17.28354556,14.22439445,12.89285576,9.58319961833333,14.8002652566667,0.627043707222114
"15964","AT3G54260",21.94125173,13.66037091,15.49655845,10.67733802,6.34314593,3.855726353,17.03272703,6.95873676766667,-1.291412096782
"15965","AT3G54270",2.891000832,1.905780557,1.314870215,1.877814908,2.272445201,2.417313452,2.03721720133333,2.189191187,0.103798149971321
"15966","AT3G54280",20.36941808,20.43720677,20.73545879,19.13876455,16.01119787,18.04188935,20.51402788,17.7306172566667,-0.210368027620686
"15967","AT3G54290",18.16116322,16.84502009,18.80617576,21.57150037,22.46401577,19.56845614,17.9374530233333,21.2013240933333,0.241179315217135
"15968","AT3G54300",30.80709907,24.76309861,28.09705909,37.63102577,36.85942461,36.01520207,27.88908559,36.8352174833333,0.401385127689243
"15969","AT3G54310",0,0.120983215,0.140857151,0,0,0,0.087280122,0,-Inf
"15970","AT3G54320",16.12487257,13.64420479,12.1211947,12.61568553,13.68074844,12.18014069,13.96342402,12.8255248866667,-0.12263488365473
"15971","AT3G54340",0,0.107330249,0,0,0,0.13127679,0.0357767496666667,0.04375893,0.290555137694853
"15972","AT3G54350",31.76352816,29.52986404,35.32608635,27.04904407,28.20470441,27.70289012,32.20649285,27.6522128666667,-0.219956629260876
"15973","AT3G54360",72.91193091,75.98470006,74.1641994,107.1024199,115.5384321,112.9433741,74.3536101233333,111.8614087,0.589237706892953
"15974","AT3G54363",5.366302198,4.454664018,2.269064226,8.332803655,6.722650388,3.7458766,4.03001014733333,6.26711021433333,0.637016893418266
"15975","AT3G54380",12.81158705,9.445184453,11.60286658,16.07584267,13.5965933,13.09890597,11.2865460276667,14.25711398,0.337077919397007
"15976","AT3G54390",6.446575229,6.081156932,8.118525822,16.26806638,16.59476895,12.99158243,6.88208599433333,15.28480592,1.15118040927566
"15977","AT3G54400",237.1925994,320.1783243,290.9716177,323.626319,257.4466968,287.9484132,282.780847133333,289.673809666667,0.0347448427335958
"15978","AT3G54410",0,0.119321358,0,0.264533449,0.274393893,0.145943244,0.039773786,0.228290195333333,2.52097909813728
"15979","AT3G54420",9.113572483,11.37927251,10.55516167,6.168300594,6.613893499,9.406196152,10.3493355543333,7.39613008166667,-0.484695643210096
"15980","AT3G54430",8.571079054,3.600364965,4.990235234,4.846183178,3.548346295,3.145460973,5.720559751,3.846663482,-0.572548696427146
"15981","AT3G54440",22.4468836,17.61347648,18.56700884,43.64719075,40.26973845,38.428471,19.5424563066667,40.7818000666667,1.06131364365876
"15982","AT3G54450",0.257318589,0.213604791,0.082897897,0.157852747,0.245605026,0.174174888,0.184607092333333,0.192544220333333,0.0607318376344241
"15983","AT3G54460",18.43480838,18.63111161,18.85478161,17.42445936,16.2289752,19.22616692,18.6402338666667,17.6265338266667,-0.080671157156349
"15984","AT3G54470",141.4964089,186.1830069,161.2164506,95.18494119,91.77046918,103.2425062,162.9652888,96.7326388566667,-0.752490045612795
"15985","AT3G54480",29.05069594,25.02856467,29.14001171,27.74395413,27.72826073,25.22592279,27.73975744,26.8993792166667,-0.0443822939271349
"15986","AT3G54490",0,0.418071409,0.162249359,0.154476217,0.32046859,0.170449222,0.193440256,0.215131343,0.153329670793465
"15987","AT3G54500",25.32028987,24.75946717,34.21875589,31.04913898,25.44773605,26.08962434,28.09950431,27.5288331233333,-0.0296012216881561
"15988","AT3G54510",0.678821161,0.736886787,0.555134618,0.720734847,0.647920111,1.431467269,0.656947522,0.933374075666667,0.50667726680295
"15989","AT3G54520",0,0,0,0.37418462,0,0.137625235,0,0.170603285,Inf
"15990","AT3G54530",0.113168233,0,0.109375019,0,0.10801663,0,0.074181084,0.0360055433333333,-1.04283231216543
"15991","AT3G54540",73.55305256,76.49365102,78.16221024,66.10670008,66.42973996,61.07486011,76.06963794,64.53710005,-0.237191986104784
"15992","AT3G54550",0,0,0,0,0,0,0,0,NA
"15993","AT3G54560",30.62357986,34.14052824,29.88309009,19.87516348,19.90997952,27.03732712,31.5490660633333,22.2741567066667,-0.502226485460288
"15994","AT3G54570",0,0,0,0,0.119472939,0.127089332,0,0.0821874236666667,Inf
"15995","AT3G54580",209.5828002,59.44620696,78.68439508,124.2825093,61.01087142,31.66449508,115.904467413333,72.3192919333333,-0.680483716810873
"15996","AT3G54590",128.1836039,46.16388784,51.69102099,65.80070356,35.19845521,19.44122264,75.34617091,40.1467938033333,-0.908249419901984
"15997","AT3G54600",67.1936384,59.34848184,62.51693784,59.35695754,63.79282139,58.30832448,63.0196860266667,60.48603447,-0.059200487518183
"15998","AT3G54610",14.88704139,13.61779715,14.59758682,12.50176313,12.96776444,10.85946747,14.36747512,12.1096650133333,-0.246647594207901
"15999","AT3G54620",54.10338648,45.67730872,56.20944706,70.73341729,61.31760942,49.97274931,51.9967140866667,60.6745920066667,0.222672046765607
"16000","AT3G54630",6.743292009,7.823330752,5.810576181,5.681718434,7.134241228,7.506559036,6.79239964733333,6.77417289933333,-0.00387653619688239
"16001","AT3G54640",90.5563496,139.7849705,145.8684145,108.4256476,107.4252093,83.84439376,125.403244866667,99.8984168866667,-0.328040958431718
"16002","AT3G54650",36.80905779,31.21062968,35.51175103,26.49189504,24.53067618,25.69407818,34.5104795,25.5722164666667,-0.432457307895501
"16003","AT3G54660",104.3287847,107.1669526,109.2236667,106.2825523,108.2526269,112.9668299,106.906468,109.167336366667,0.0301921154498963
"16004","AT3G54670",23.03162419,20.38752265,21.59150088,24.57475274,24.79620143,23.45849892,21.6702159066667,24.2764843633333,0.163845983110582
"16005","AT3G54680",16.76201945,14.80895458,14.58016555,37.67876435,35.99771603,31.12030953,15.3837131933333,34.9322633033333,1.18315634858934
"16006","AT3G54690",41.33996479,41.72741392,39.44076508,34.03078649,40.57388376,40.35503619,40.83604793,38.3199021466667,-0.0917493734280629
"16007","AT3G54700",0.078403766,0,0,0,0,0.159210812,0.0261345886666667,0.0530702706666667,1.02194345389655
"16008","AT3G54710",10.57317291,11.91671416,12.79424166,5.932445099,5.907433043,8.378708746,11.7613762433333,6.73952896266667,-0.803337217689461
"16009","AT3G54720",25.81650317,24.91323971,24.57690853,13.24385844,11.70461451,11.59888734,25.1022171366667,12.18245343,-1.04301008735121
"16010","AT3G54730",0.107805178,0,0.104191725,0,0,0,0.0706656343333333,0,-Inf
"16011","AT3G54740",7.289146505,6.638313005,6.429258884,6.967796744,8.308271006,6.538625815,6.785572798,7.27156452166667,0.0997951976376167
"16012","AT3G54750",16.2161834,20.42212693,19.28940729,12.88120229,10.58324526,15.62037308,18.64257254,13.0282735433333,-0.516955039018916
"16013","AT3G54760",67.40448048,68.80613976,66.95897968,57.65897926,59.90772341,65.52643241,67.7231999733333,61.0310450266667,-0.150106849592577
"16014","AT3G54770",6.543768396,3.287849938,3.744729457,2.693800852,1.068375126,1.049062135,4.52544926366667,1.60374603766667,-1.49661532186674
"16015","AT3G54780",4.158884204,4.788763819,3.306350729,2.654152275,3.137236848,2.724273891,4.08466625066667,2.838554338,-0.525061844502043
"16016","AT3G54790",16.42527238,15.30091654,13.88400306,15.60017481,15.32469583,17.3741209,15.2033973266667,16.0996638466667,0.0826368238645207
"16017","AT3G54800",0,0,0,0,0.0516974,0,0,0.0172324666666667,Inf
"16018","AT3G54810",38.58923956,37.29010455,50.75971596,44.42052713,46.21850629,46.89578264,42.2130200233333,45.8449386866667,0.119074421127569
"16019","AT3G54820",5.173684927,6.332964391,5.508773644,12.99110469,14.22862636,12.90986217,5.671807654,13.3765310733333,1.23782351844853
"16020","AT3G54826",28.97047764,26.35869757,26.25935671,33.13426271,38.43116807,38.88695025,27.1961773066667,36.8174603433333,0.436986232893771
"16021","AT3G54830",58.66947829,63.30627738,63.38847663,41.57032335,43.69043485,58.87499747,61.7880774333333,48.04525189,-0.362934621402043
"16022","AT3G54840",47.64988872,35.96793174,39.84465204,43.84641923,44.1431176,44.34850331,41.1541575,44.1126800466667,0.100155230588288
"16023","AT3G54850",17.01263802,12.6114479,14.34481179,16.17004955,18.77750111,15.56736617,14.6562992366667,16.83830561,0.200226107223201
"16024","AT3G54860",18.57482245,13.83028311,14.66326754,18.5926152,20.16534851,18.28364306,15.6894577,19.0138689233333,0.277256633048752
"16025","AT3G54870",1.997425315,1.174486576,1.286983254,1.301908524,0.992968357,0.887266828,1.48629838166667,1.06071456966667,-0.486687282971279
"16026","AT3G54880",35.39101613,24.33885534,27.19207426,26.84315743,25.86498966,23.60480524,28.97398191,25.4376507766667,-0.187792527898258
"16027","AT3G54890",2114.148124,2111.088199,1887.05373,2545.600604,2669.674539,3129.185951,2037.43001766667,2781.48703133333,0.449105873031238
"16028","AT3G54900",104.6901144,111.3655953,102.8240672,108.8478745,115.6094777,135.2056148,106.293258966667,119.887655666667,0.17363301288423
"16029","AT3G54910",6.453114967,5.713969978,7.721773549,5.146283855,6.452661408,5.428814396,6.629619498,5.67591988633333,-0.224071843927152
"16030","AT3G54920",92.37783835,85.63005071,88.66480467,56.56069256,45.27053072,53.33928941,88.89089791,51.72350423,-0.781215680125709
"16031","AT3G54925",0,0,0,0,0,0,0,0,NA
"16032","AT3G54930",2.677584396,2.643223878,3.357192832,3.396126524,3.246425123,3.820765872,2.89266703533333,3.48777250633333,0.269905672563942
"16033","AT3G54940",2.419691558,1.39730748,1.118454867,18.00600468,19.48049515,38.13344375,1.64515130166667,25.20664786,3.93751209491452
"16034","AT3G54950",9.225606461,10.01475483,9.290493019,10.74508124,11.63822583,9.170490409,9.51028477,10.517932493,0.145290696344788
"16035","AT3G54960",50.667947,37.82492424,36.64161889,43.55880628,37.06584562,43.17020928,41.71149671,41.2649537266667,-0.0155280579851338
"16036","AT3G54970",19.7837331,20.34097063,22.03238343,14.32339464,14.66558993,17.23194742,20.7190290533333,15.40697733,-0.42737254662737
"16037","AT3G54980",11.4861517,12.07315191,11.36636996,9.523204177,10.70136184,9.751662223,11.64189119,9.99207608,-0.220469071899864
