gene	Control_1	Control_2	Control_3
AT5G27620	22.95233263	24.03837564	24.01171469
AT5G27630	2.130186846	2.020921637	2.411721286
AT5G27640	129.4755409	144.6635079	139.9916132
AT5G27650	19.62601842	16.11008169	15.91972783
AT5G27660	25.18768888	24.37046798	24.988298
AT5G27670	76.65700291	76.16839763	73.92722269
AT5G27680	4.943414253	4.829921041	4.566315585
AT5G27690	6.767586256	6.886452095	9.283642071
AT5G27700	491.1840989	484.0227434	511.4627784
AT5G27710	12.25816745	11.16847907	10.30618233
AT5G27720	71.24622493	76.43675395	68.70446661
AT5G27730	12.51677047	9.887635279	10.78019177
AT5G27740	29.570402	31.81459178	33.50075278
AT5G27750	7.340366058	7.935551562	10.22903248
AT5G27760	52.06370532	67.50297218	89.17853546
AT5G27765	0.404547266	0	0.390987503
AT5G27770	511.1300693	517.227195	495.3454414
AT5G27780	0	0	0.235930251
AT5G27790	0	0	0
AT5G27800	0	0	0
AT5G27810	0.199193324	0	0
AT5G27820	31.12416999	28.25311872	33.32708313
AT5G27830	10.99245531	9.453865042	10.91114147
AT5G27840	22.89230038	20.66443901	19.57210466
AT5G27850	706.8599656	759.3282037	733.26543
AT5G27860	61.15277338	45.50779778	55.72111495
AT5G27870	0	0	0
AT5G27880	0	0	0
AT5G27889	0.968915675	0	0.936439204
AT5G27890	2.367783874	2.456925001	2.193068809
AT5G27893	0.482967198	0	0.466778926
AT5G27910	0.402989318	0.167264342	0
AT5G27920	10.02520102	8.515636972	8.67518948
AT5G27930	13.5288072	10.77126626	11.27687634
AT5G27940	2.177311138	1.807425155	2.295634065
AT5G27944	0	0	0
AT5G27945	0	0	0
AT5G27950	14.76212239	11.13745552	12.75028865
AT5G27960	0	0	0
AT5G27970	17.86358339	18.12935419	19.2673285
AT5G27980	0	0.14623897	0
AT5G27990	80.4337689	80.30857215	81.9143125
AT5G28000	0	0	0
AT5G28010	0.718043638	1.19212189	1.387951977
AT5G28020	30.16578508	16.69410734	19.10702012
AT5G28030	2.546710689	3.557825744	2.041118772
AT5G28040	20.23194742	19.79399354	18.21082444
AT5G28050	62.68740254	55.81324246	57.49751381
AT5G28060	755.8015454	771.3393193	742.9926424
AT5G28080	1.891871897	0.709247634	0.648808189
AT5G28090	0	0	0
AT5G28150	13.48759578	12.33215207	12.94105336
AT5G28160	0	0	0
AT5G28180	0	0	0
AT5G28190	0	0	0
AT5G28210	0	0	0
AT5G28220	14.85620589	14.35410939	15.53515589
AT5G28235	0	0.076332116	0
AT5G28237	0.361502394	0.120035857	0.768647933
AT5G28288	0	0	0
AT5G28290	16.68688106	15.81818195	15.39922247
AT5G28295	0	0	0
AT5G28300	58.98464004	66.83436113	62.95205213
AT5G28310	0.223595925	0	0.216101355
AT5G28320	3.608375616	1.778505408	3.541919835
AT5G28340	0.360009953	0.199233826	0.231962005
AT5G28345	1.030964462	0	0.498204109
AT5G28350	19.71478133	19.18185387	20.43839284
AT5G28370	0	0	0
AT5G28380	0	0.081284418	0.18927405
AT5G28390	8.38299418	6.718913132	6.705111651
AT5G28400	4.727194339	3.879536708	3.322724733
AT5G28410	0	0	0
AT5G28420	0.183584023	0	0
AT5G28442	6.053146063	3.118857188	3.227726619
AT5G28450	0	0	0
AT5G28460	30.0745322	33.71063238	29.91970659
AT5G28463	0	0	0
AT5G28462	0	0	0
AT5G28470	0.082352749	0	0
AT5G28490	6.065082662	8.256964179	7.854799941
AT5G28491	0	0	0
AT5G28500	189.5758477	206.5975262	185.3780988
AT5G28510	1.377591001	0.201805249	0.313274447
AT5G28520	0.400930624	0	0
AT5G28530	6.087550438	5.489021812	5.78206594
AT5G28540	241.7007298	247.9171319	246.3303987
AT5G28550	0	0	0
AT5G28560	0	0	0
AT5G28590	0	0	0
AT5G28610	4.703051365	4.229428197	3.219667377
AT5G28615	0	0	0
AT5G28620	0	0	0
AT5G28630	21.9303346	23.76733257	21.39151807
AT5G28640	12.47184746	11.10410744	8.431422561
AT5G28646	1.530426221	0.555815026	1.664019939
AT5G28650	1.305316751	1.173864167	0.735912722
AT5G28660	0	0	0
AT5G28680	0	0	0
AT5G28690	0	0	0
AT5G28720	0	0	0
AT5G28730	0	0	0
AT5G28740	58.81182891	62.54513635	64.10805751
AT5G28750	181.5861964	188.0785352	185.7963178
AT5G28770	43.83688755	31.87492699	41.00085165
AT5G28780	0	0	0
AT5G28810	0	0	0.059985429
AT5G28820	0	0	0
AT5G28823	0	0	0
AT5G28830	10.36767298	13.23348432	13.14473326
AT5G28840	239.9471249	246.1518149	256.097455
AT5G28850	27.39442117	27.09965499	31.73475833
AT5G28885	0	0	0
AT5G28900	34.26442051	30.80420838	34.32258655
AT5G28910	1.479466394	1.462061519	1.293698326
AT5G28919	55.96198411	53.72301751	57.31395646
AT5G28920	0	0.1408637	0
AT5G28950	0	0	0
AT5G28960	0	0.072549511	0.084467233
AT5G29000	14.84383357	12.62764079	14.40557472
AT5G29050	0	0	0
AT5G29054	0	0	0
AT5G29070	0	0	0
AT5G29210	0	0	0
AT5G29560	0	0	0
AT5G29613	0	0	0
AT5G29624	0	0	0
AT5G30341	0	0	0
AT5G30495	36.907443	44.70457086	39.97301694
AT5G31412	0	0	0
AT5G30360	0	0	0
AT5G30490	26.80154785	27.5993395	29.83786762
AT5G30500	0	0	0
AT5G30510	348.1287173	382.5274413	351.6494328
AT5G30520	0	0	0
AT5G32440	61.96595269	54.44133169	58.60728495
AT5G32450	107.3526098	106.6803821	102.830011
AT5G32460	0	0	0.094460244
AT5G32470	16.07231881	14.90206505	16.28522679
AT5G32590	0	0	0
AT5G32613	0	0	0
AT5G32619	0	0	0
AT5G32670	0	0	0
AT5G33210	0	0	0
AT5G33280	14.87398979	13.75135414	15.78479462
AT5G33290	19.3015092	18.60467339	25.28385852
AT5G33300	4.952758279	4.822957691	5.339067211
AT5G33320	170.486605	203.812166	189.6289389
AT5G33330	0	0	0
AT5G33340	0	0	0
AT5G33355	0.26831511	0	0.259321626
AT5G33370	13.91456834	18.946527	12.867678
AT5G33393	0	0	0
AT5G33390	0.103333996	0.257338228	0.299611227
AT5G33406	0	0	0
AT5G33806	0	0	0
AT5G33898	0	0	0
AT5G34581	0	0	0
AT5G34780	0	0	0
AT5G34830	0	0.278416501	0
AT5G34829	0	0	0
AT5G34869	0	0	0
AT5G34828	0	0	0
AT5G34850	88.3570071	70.42094303	78.17146501
AT5G34870	0	0	0
AT5G34882	0	0	0
AT5G34881	0	0	0
AT5G34883	0	0	0
AT5G34885	0	0	0
AT5G34887	0	0	0
AT5G34905	0	0	0
AT5G34908	0	0	0
AT5G34930	13.15949949	13.28891345	12.2595027
AT5G34940	9.75583019	9.400033257	8.530846825
AT5G35050	0	0	0
AT5G35067	0	0	0
AT5G35069	0	0	0
AT5G35080	23.812966	20.78843208	19.98937532
AT5G35090	0	0	0
AT5G35100	28.48387624	29.57019735	31.23874411
AT5G35110	2.128330024	0.294460842	0.68566396
AT5G35120	0	0	0
AT5G35160	69.20472468	67.57782244	72.10881056
AT5G35170	59.97040482	45.9407749	54.41931219
AT5G35180	31.19642858	27.83799984	29.83435034
AT5G35190	49.7751908	20.96646713	17.86143851
AT5G35195	0	0	0
AT5G35200	45.31795793	31.44776302	39.05044046
AT5G35210	32.31991237	28.49040504	31.62828324
AT5G35220	78.8129691	93.22757471	88.79989509
AT5G35230	0	0	0
AT5G35300	0	0	0
AT5G35320	14.67821539	15.80711444	20.44861346
AT5G35330	14.63773018	17.57698075	15.12582738
AT5G35338	0	0	0
AT5G35360	176.8612274	186.0060039	181.2718253
AT5G35370	16.1442716	10.83147084	12.07640442
AT5G35375	0	0	0.282501212
AT5G35380	0.068156465	0	0
AT5G35390	0	0	0
AT5G35400	7.81640601	8.450190691	9.838305109
AT5G35405	0	0	0
AT5G35410	5.435672092	4.141379416	3.81416841
AT5G35430	28.96955876	34.06059554	33.21500572
AT5G35450	9.968250171	9.397835646	8.601902422
AT5G35460	18.65617259	15.83615144	15.92950872
AT5G35475	0	0	0
AT5G35480	1.599863028	2.361022379	2.577063722
AT5G35490	1.506375617	0.250093901	1.455884368
AT5G35510	0	0	0
AT5G35520	14.3321258	12.35494612	13.45216704
AT5G35525	4.085373215	4.105308518	4.571875787
AT5G35530	528.6162519	560.5521906	549.0825657
AT5G35540	0	0	0
AT5G35550	0	0	0
AT5G35560	21.75062153	18.58275261	20.25436542
AT5G35570	22.53788254	21.51071862	22.16944737
AT5G35580	3.64071214	2.060604995	1.359490548
AT5G35590	119.7473371	127.5888784	127.2186159
AT5G35600	0	0.105934083	0
AT5G35603	0	0	0
AT5G35604	0	0	0
AT5G35610	0	0	0
AT5G35620	130.2794486	149.6815795	144.3344492
AT5G35630	634.1329424	690.1315611	637.8608457
AT5G35640	0.255642246	0	0.247073536
AT5G35660	18.04046746	16.70760226	26.92464058
AT5G35670	7.306394455	5.656281679	5.553985658
AT5G35680	144.0419184	164.0536379	167.6894327
AT5G35688	0.315189436	0	0
AT5G35690	30.19535485	29.98264788	33.97453671
AT5G35695	0	0	0
AT5G35698	0	0	0
AT5G35700	21.55809881	21.64253764	22.50005117
AT5G35715	0	0	0
AT5G35730	34.7035718	34.3185599	36.54519165
AT5G35732	21.04357076	17.75501802	17.33750298
AT5G35735	121.4028204	151.9268741	189.9602649
AT5G35737	0	0	0
AT5G35740	14.85929079	13.89855174	14.36123164
AT5G35750	15.62955072	11.22107788	12.52001785
AT5G35753	7.596132908	6.361489151	7.731338322
AT5G35760	1.121173852	1.551177649	1.444791915
AT5G35770	0.612799986	0.290683597	0.253825685
AT5G35790	40.25886512	30.35301509	30.38434871
AT5G35810	0	0	0
AT5G35830	0	0	0
AT5G35840	20.84876153	19.94581087	20.03024247
AT5G35870	0.510729954	0.423966125	0.32907408
AT5G35890	0	0	0
AT5G35900	0	0	0
AT5G35910	61.83285014	62.67213018	66.43970561
AT5G35913	0	0	0
AT5G35917	0	0	0
AT5G35920	0	0	0
AT5G35926	1.083580252	0.578249656	0.523630206
AT5G35927	0	0	0
AT5G35930	7.408346398	7.934342312	7.863248035
AT5G35940	22.31586588	7.11289859	9.009365303
AT5G35945	0	0	0
AT5G35950	0	0	0
AT5G35960	0.44719185	0.593955202	0.345762168
AT5G35970	31.93490299	31.00926876	33.17824312
AT5G35980	38.93876522	37.28562608	42.77608113
AT5G35995	12.26985302	9.99910702	11.64166222
AT5G36000	0.558591955	0.463697233	0.539868865
AT5G36001	5.152405041	4.964495876	5.068628144
AT5G36080	0	0	0
AT5G36100	0	0.285326108	0.442928908
AT5G36110	1.762601919	0.924105834	1.434545164
AT5G36120	50.0950019	49.28564446	42.31908234
AT5G36130	0	0	0
AT5G36140	0	0	0
AT5G36150	0	0	0
AT5G36160	29.11435326	36.17746582	39.3239735
AT5G36170	40.59734352	40.75594178	42.99421103
AT5G36180	5.079076582	1.212888907	2.420794964
AT5G36190	0	0	0
AT5G36200	0	0	0
AT5G36210	30.64833266	29.08231312	31.98679177
AT5G36220	9.876688813	9.184750812	13.65388775
AT5G36225	0	0	0
AT5G36228	0	0	0
AT5G36230	123.1692605	117.2938019	119.1850327
AT5G36240	0	0	0
AT5G36250	21.95211266	17.6079625	19.32897292
AT5G36260	1.393417111	0.47628849	0.871401912
AT5G36280	0	0	0.981897418
AT5G36290	71.17501668	72.23394426	80.43393797
AT5G36300	0	0	0
AT5G36310	0	0	0
AT5G36320	0	0	0
AT5G36330	0	0	0
AT5G36340	0	0	0
AT5G36350	0	0	0
AT5G36360	0	0	0
AT5G36370	0	0	0
AT5G36380	0	0	0
AT5G36390	0	0	0
AT5G36400	0	0	0
AT5G36410	0	0	0
AT5G36420	0	0	0
AT5G36430	0	0	0
AT5G36440	0	0	0
AT5G36450	0	0	0
AT5G36460	0	0	0
AT5G36470	0	0	0
AT5G36480	0	0	0
AT5G36490	0	0	0
AT5G36500	0	0	0
AT5G36520	0	0	0
AT5G36540	0	0	0
AT5G36550	0	0	0
AT5G36657	0	0	0
AT5G36658	0	0	0
AT5G36659	0	0	0
AT5G36661	0	0	0
AT5G36662	0	0	0
AT5G36670	0	0	0
AT5G36680	0	0	0
AT5G36690	0	0	0
AT5G36700	46.7111638	57.79437329	64.85184306
AT5G36710	3.492800537	3.865915436	3.068843246
AT5G36720	0	0	0
AT5G36722	0	0	0
AT5G36730	0	0	0
AT5G36738	0	0	0
AT5G36739	0	0	0
AT5G36740	4.347015837	4.307864764	4.071037761
AT5G36770	0	0	0
AT5G36780	0	0	0
AT5G36790	21.61830546	18.7148477	7.611274674
AT5G36800	4.036669458	6.830705138	3.001051456
AT5G36805	0	0	0
AT5G36810	0	0	0
AT5G36820	0	0	0
AT5G36870	0.260003875	0.107916948	0.125644485
AT5G36880	74.48061166	68.61409819	74.02182263
AT5G36890	23.04689256	24.11265899	26.75563829
AT5G36900	0	0	0
AT5G36907	2.849187677	6.880471157	3.254358027
AT5G36910	15.78315456	22.60434347	20.28296274
AT5G36920	2.390319888	5.732270704	6.673911893
AT5G36925	16.60714853	17.93648422	18.98446715
AT5G36930	4.554991418	3.505181775	3.952443886
AT5G36940	18.69601424	15.12195174	15.48801805
AT5G36950	24.78805155	25.75444826	25.6573847
AT5G36960	0.193544191	0.160664516	0.187056906
AT5G36970	0.304489504	0	0.147141757
AT5G36980	0	0	0
AT5G37000	5.558848922	4.128763622	5.019069771
AT5G37010	5.443849918	5.561892647	6.610453005
AT5G37020	17.82891159	16.65011287	19.38523006
AT5G37030	0	0	0
AT5G37040	0	0	0
AT5G37050	0	0	0
AT5G37055	14.49191142	10.46765924	10.7319975
AT5G37060	0	0	0
AT5G37070	24.22823319	20.25595157	24.58694952
AT5G37130	37.20361784	38.04412236	39.43463571
AT5G37140	0	0	0
AT5G37150	0	0	0
AT5G37160	0	0	0
AT5G37165	0	0	0
AT5G37170	0	0	0
AT5G37180	2.405387658	1.35949316	1.731206485
AT5G37190	17.35158513	15.6491538	16.0450609
AT5G37200	0	0	0
AT5G37210	0.214139617	0.118507433	0.206962007
AT5G37220	0	0	0
AT5G37230	0	0	0
AT5G37240	0	0.099388957	0
AT5G37247	0	0	0
AT5G37250	0	0.189387969	0
AT5G37260	10.09056467	4.520574863	5.417969682
AT5G37270	0	0	0
AT5G37280	0	0	0
AT5G37290	8.52295055	8.942082919	7.779648775
AT5G37300	0.152392562	0.063251904	0.294569225
AT5G37310	34.88846235	31.25829698	32.87119009
AT5G37320	0	0	0
AT5G37340	6.143003832	5.685558023	4.845219851
AT5G37350	37.61220961	36.07805072	41.93304083
AT5G37360	49.14081139	58.51570153	47.83951954
AT5G37370	41.10970791	36.97397216	41.15288447
AT5G37380	15.37806003	14.21170797	12.01781564
AT5G37400	1.996820309	2.367994957	2.343438045
AT5G37410	0.891420763	1.356638095	1.005132094
AT5G37415	0.151218053	0.251057654	0.438448414
AT5G37420	0.270628171	0.074884438	0.261557157
AT5G37430	0	0	0
AT5G37440	8.939537076	9.63749427	12.00609258
AT5G37450	0.72378269	0.280385016	0.419713606
AT5G37460	0	0.068941229	0.080266218
AT5G37470	0	0	0
AT5G37475	45.5395273	45.98397418	45.54935119
AT5G37473	0	0	0
AT5G37474	0	0	0
AT5G37478	1.334730776	0.664790421	0.644996391
AT5G37480	16.61822616	10.02299404	12.79877702
AT5G37490	1.184292752	1.134349297	1.232643131
AT5G37500	5.868220323	4.731133551	5.793934227
AT5G37510	111.6509114	113.5597909	113.8880956
AT5G37520	0	0	0
AT5G37530	13.05704546	12.8518248	13.16022582
AT5G37540	12.707889	8.00272556	9.910256103
AT5G37550	1.534762429	0.926570116	1.213625209
AT5G37560	0	0	0
AT5G37570	6.672441993	7.636172926	8.014033571
AT5G37590	14.28344771	13.06814047	15.06640884
AT5G37600	124.2469613	168.453204	214.0848625
AT5G37610	0	0	0
AT5G37620	0	0	0
AT5G37630	4.321320798	4.5293007	5.442076333
AT5G37640	0	0	0
AT5G37650	0	0	0
AT5G37660	6.258704668	7.834428886	7.297113598
AT5G37670	1.317446493	1.874804641	1.637084364
AT5G37680	8.561691235	9.120924577	9.9296608
AT5G37690	19.37562579	5.783031236	5.575774625
AT5G37710	10.49068094	7.339241538	8.736162968
AT5G37715	0	0	0
AT5G37720	63.45612833	48.83810867	58.31299328
AT5G37730	0	0	0
AT5G37740	61.83443669	25.72134575	34.28097181
AT5G37750	1.805571388	1.898527245	1.628714813
AT5G37760	0	0	0
AT5G37770	34.00372888	41.78909667	41.40105917
AT5G37780	212.8259891	185.8305371	181.1639564
AT5G37790	15.58867809	9.541339865	8.956387411
AT5G37793	0	0	0
AT5G37800	0.57496095	0.572742517	0.444551359
AT5G37810	0	0	0
AT5G37820	0.134387277	0	0
AT5G37830	35.42303333	31.89975874	35.15823029
AT5G37840	0	0	0
AT5G37850	52.55592155	52.72017864	57.10720413
AT5G37860	0	0	0
AT5G37870	0	0	0
AT5G37890	11.93547219	13.68566364	14.19104969
AT5G37900	0	0	0
AT5G37910	0	0	0
AT5G37920	0	0	0
AT5G37930	11.68498919	12.9998925	14.43683096
AT5G37940	0.221388349	0.091889226	0.106983887
AT5G37950	0.361877439	0.600801948	0.699495798
AT5G37960	0	0	0
AT5G37970	0	0	0
AT5G37980	0.711856414	0.19697494	0.114666025
AT5G37990	38.19609726	16.63135926	10.16926541
AT5G38000	3.258386428	2.704845206	1.737473456
AT5G38010	6.636190505	3.366501815	4.721237234
AT5G38020	13.09481505	5.975033464	3.687811408
AT5G38030	16.78563514	5.635552258	6.633407748
AT5G38040	3.266508704	2.140727095	2.326225756
AT5G38050	6.6626561	6.994823557	4.16662837
AT5G38060	16.51065817	16.33430297	18.79894956
AT5G38070	0.949381084	1.707546364	0.917559382
AT5G38080	0	0	0
AT5G38090	0	0	0
AT5G38100	6.512585105	1.466091955	2.667073683
AT5G38110	13.19897989	14.17927269	12.88163608
AT5G38120	0.222434113	0.492390827	0.28663798
AT5G38130	0	0	0
AT5G38140	9.346387979	6.047147893	9.298792099
AT5G38150	17.49031209	12.09918566	16.18166945
AT5G38160	0	0	0
AT5G38170	0	0	0
AT5G38180	0	0	0
AT5G38190	0	0	0
AT5G38195	0	0	0
AT5G38197	0	0	0
AT5G38200	10.78648293	7.965619093	9.951076846
AT5G38210	7.91066962	7.142823339	8.673861278
AT5G38220	16.68629913	16.74712878	15.85366264
AT5G38240	0.816813561	0.734555938	0.921007856
AT5G38250	0	0	0
AT5G38260	0	0	0
AT5G38270	0	0	0
AT5G38280	4.163043739	2.092959906	2.606778092
AT5G38290	40.38034213	44.23858579	39.51622404
AT5G38300	2.431461366	4.70959961	3.786051103
AT5G38310	0.806599894	0.669573086	1.559127966
AT5G38317	0	0	0
AT5G38320	1.066575352	2.361022379	1.546238233
AT5G38330	0	0	0
AT5G38340	2.730817959	1.947619278	1.858651692
AT5G38344	0.570364605	0.094693984	0.661496298
AT5G38350	2.119503038	0.703775045	0.702329403
AT5G38360	16.32599858	15.05833911	16.39755338
AT5G38378	0	0	0
AT5G38380	16.6491344	14.74212913	16.00168771
AT5G38386	0	0.170436786	0
AT5G38390	0	0	0
AT5G38391	0	0	0
AT5G38392	0	0	0
AT5G38396	0	0	0
AT5G38397	0	0	0
AT5G38400	0	0	0
AT5G38410	2891.928799	3217.089638	2961.977128
AT5G38420	1558.89931	1709.493992	1407.026445
AT5G38430	948.3331228	976.6227583	838.8527463
AT5G38435	0	0	0
AT5G38440	0	0	0
AT5G38450	0.688775745	0.57176514	0.517758195
AT5G38460	13.96656497	12.94749908	12.81322911
AT5G38470	123.4348949	136.7963082	131.56466
AT5G38480	205.6123635	219.4725052	212.6338917
AT5G38490	0	0	0
AT5G38500	0	0	0
AT5G38510	30.00424179	27.78886973	26.60197436
AT5G38520	30.76041082	30.30762484	27.59923018
AT5G38530	41.36664359	50.5586965	51.27882556
AT5G38540	0.987640787	0.702735762	0.204543575
AT5G38550	5.80313593	2.669822021	2.905672827
AT5G38560	28.60715262	24.236489	28.99445891
AT5G38565	0.490820323	0.325951026	0.569242593
AT5G38570	0	0	0
AT5G38580	0	0	0
AT5G38590	4.355182687	3.39396967	3.865595583
AT5G38600	22.34367819	20.45420018	18.05561427
AT5G38610	7.144020644	7.794213831	5.720925074
AT5G38620	0	0	0
AT5G38630	32.40754499	24.75335731	22.31517328
AT5G38640	21.78556778	22.85847477	26.48266215
AT5G38660	57.17172234	61.9719884	63.59883056
AT5G38650	36.80405928	24.11108072	33.26317508
AT5G38670	0	0	0
AT5G38680	0	0	0
AT5G38690	9.010915775	8.879630276	9.888797998
AT5G38700	1.089084748	0.452034423	1.973588262
AT5G38710	3.265344262	2.33239484	4.476967691
AT5G38720	50.33203782	51.60762141	54.79771618
AT5G38730	5.399633268	4.171059632	5.073683984
AT5G38740	0.230321848	0.382388621	0.445203672
AT5G38743	0	0	0
AT5G38747	0.552043397	0.611014877	0.889233008
AT5G38750	0	0	0.371821449
AT5G38760	0	0	0
AT5G38770	0.614341837	1.019952427	1.187500204
AT5G38780	0.587881421	0.732016419	0.852264894
AT5G38790	1.190928219	0.593166567	0
AT5G38800	0.209565206	0	0.405081845
AT5G38810	0	0	0
AT5G38820	0.156729245	0.065051883	0.075737969
AT5G38830	67.30440609	70.87471695	74.85554476
AT5G38840	25.23862248	25.02771383	28.47813609
AT5G38850	4.512041112	3.632025715	4.008416594
AT5G38860	9.825433913	7.149322643	7.854799941
AT5G38865	7.848216965	8.860326732	6.068126044
AT5G38880	23.8189705	22.91987299	22.41706126
AT5G38890	63.89253555	68.21204278	75.52742352
AT5G38895	6.86182904	3.051497015	5.447576074
AT5G38900	0.983331805	0.612211069	0.712779097
AT5G38910	0	0	0
AT5G38920	0	0	0
AT5G38930	2.948501401	3.743394459	4.861205947
AT5G38940	30.3801947	28.94197265	31.87863452
AT5G38950	0	0	0
AT5G38960	0	0	0
AT5G38970	1.533603706	0.700189618	1.482199815
AT5G38980	53.54491905	54.12692518	50.49816034
AT5G38990	11.53529876	12.24285178	13.1849383
AT5G39000	0.605190232	0.091341691	0.478558836
AT5G39010	0	0	0
AT5G39020	8.26745306	9.247962376	7.990341541
AT5G39024	0	0	0
AT5G39030	1.061324714	1.066503636	0.863790184
AT5G39040	23.82772174	25.92550896	25.43417872
AT5G39050	37.91185809	43.56090635	47.58876463
AT5G39080	18.30513703	18.86581583	16.32411372
AT5G39090	1.214605006	0.853147707	1.986588884
AT5G39100	0.388525592	0.322522085	1.502011397
AT5G39110	1.145725104	0	1.291875983
AT5G39120	0.378227324	0.313973307	0.365549762
AT5G39130	0.181671689	0	0.175582351
AT5G39140	0	0	0
AT5G39150	0.176166486	0	0.340523347
AT5G39160	5.313106263	4.662533978	8.362746241
AT5G39170	0	0	0
AT5G39180	0	0.146075025	0.170070797
AT5G39190	12.41852178	9.949227755	11.02534401
AT5G39200	0	0	0
AT5G39210	31.1478845	25.27537628	25.03017432
AT5G39220	0.765679704	1.271209	0.951448334
AT5G39230	0	0	0
AT5G39240	6.175646136	3.417676657	3.481711665
AT5G39250	4.973426017	5.00427931	4.588237407
AT5G39260	0	0	0
AT5G39270	0	0	0
AT5G39280	0	0	0
AT5G39290	0	0	0
AT5G39300	0	0	0
AT5G39310	0	0	0
AT5G39320	58.29658679	42.3115667	42.85952978
AT5G39330	0.15381121	0.255362905	0.594622836
AT5G39340	25.07151824	23.27823294	22.62340709
AT5G39350	12.40379118	13.85362107	11.04352441
AT5G39360	21.62566976	21.20686476	27.44667155
AT5G39365	0	0	0
AT5G39370	0	0	0
AT5G39380	3.832187763	4.255886945	5.255305466
AT5G39390	0	0	0
AT5G39400	0	0	0
AT5G39410	32.24461234	29.54452313	32.92781574
AT5G39420	0.552259208	0.713129365	0.770969884
AT5G39430	0	0	0
AT5G39440	0	0	0
AT5G39450	4.693508651	4.953696756	5.184217039
AT5G39460	0	0	0
AT5G39470	0	0	0
AT5G39471	0.481731988	0.333245326	0.620780158
AT5G39480	0	0	0
AT5G39490	0.092277683	0	0.089184686
AT5G39493	0.212401	0.176317892	0.205281666
AT5G39500	20.41761468	18.61785685	20.88688572
AT5G39510	73.86557144	62.82847797	67.74482059
AT5G39520	0	0	0.147571159
AT5G39530	38.55091499	35.27565051	33.73298712
AT5G39540	0	0	0
AT5G39550	10.49208288	10.67078383	9.670320389
AT5G39560	0	0	0
AT5G39570	288.6644288	259.7860138	239.7634434
AT5G39580	6.550289275	14.9028134	16.9991939
AT5G39590	80.94356417	67.12571742	72.77071464
AT5G39600	37.20997277	34.80033335	35.17754229
AT5G39610	12.80120755	10.22925992	13.0658964
AT5G39620	0	0	0
AT5G39630	0	0	0
AT5G39640	0	0	0
AT5G39645	0	0	0
AT5G39650	0	0	0
AT5G39660	5.251594995	1.937530447	2.255808938
